algorithm,model,embedding_model,decoding_algorithm,condition_label,pair_name,condition_bits,replication,status,thinking_mode_supported,raw_row_path,candidate_edge_count,verified_edge_count,accuracy,precision,recall,f1,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011000,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011000/rep_00/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4207874,31.531361200000003,7.005304,36.54374,5,413,7640
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011000,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011000/rep_00/raw_row.json,18,12,1.0,1.0,1.0,1.0,3.0952155,28.33308075,7.901606,34.340584,4,379,5770
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011000,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011000/rep_00/raw_row.json,18,9,1.0,1.0,1.0,1.0,4.39267475,18.492297,10.116896,25.304203,4,381,5763
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011000,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011000/rep_01/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4501296,31.504058399999998,7.170726,35.700711,5,413,7640
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011000,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011000/rep_01/raw_row.json,18,12,1.0,1.0,1.0,1.0,3.103703,28.40045725,7.9707,34.234367,4,379,5770
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011000,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011000/rep_01/raw_row.json,18,9,1.0,1.0,1.0,1.0,4.451544,18.10896825,10.068044,25.426985,4,381,5763
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011000,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011000/rep_02/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.439923,31.7703938,7.216438,35.474563,5,413,7640
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011000,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011000/rep_02/raw_row.json,18,12,1.0,1.0,1.0,1.0,3.1380245,28.12465075,8.068956,33.914258,4,379,5770
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011000,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011000/rep_02/raw_row.json,18,9,1.0,1.0,1.0,1.0,4.39228175,18.452541,10.075084,25.409219,4,381,5763
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011000,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011000/rep_03/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4244508,32.081896,7.20728,36.072339,5,413,7640
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011000,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011000/rep_03/raw_row.json,18,12,1.0,1.0,1.0,1.0,3.1116245,28.33417125,7.996437,33.778508,4,379,5770
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011000,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011000/rep_04/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4137378000000003,31.6028816,6.987066,36.799983,5,413,7640
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011000,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011000/rep_04/raw_row.json,18,12,1.0,1.0,1.0,1.0,3.09046925,28.366207250000002,7.883649,34.610975,4,379,5770
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011000,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011000/rep_04/raw_row.json,18,9,1.0,1.0,1.0,1.0,4.413517,18.37158225,10.128967,25.274048,4,381,5763
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011001,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011001/rep_00/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4025292,32.264022,7.113309,36.113445,5,413,7640
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011001,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011001/rep_00/raw_row.json,18,12,1.0,1.0,1.0,1.0,3.10878225,28.37335925,7.989852,34.126957,4,379,5770
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011001,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011001/rep_00/raw_row.json,18,9,1.0,1.0,1.0,1.0,4.427202,18.433411500000002,10.28097,24.900374,4,381,5763
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011001,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011001/rep_01/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4542748,31.565514999999998,7.214373,35.484718,5,413,7640
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011001,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011001/rep_01/raw_row.json,18,12,1.0,1.0,1.0,1.0,3.19786925,27.87002575,8.300964,33.838955,4,379,5770
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011001,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011001/rep_01/raw_row.json,18,9,1.0,1.0,1.0,1.0,4.38054125,18.52298225,10.067669,25.427931,4,381,5763
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011001,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011001/rep_02/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4515426000000002,31.4095882,7.136719,35.870824,5,413,7640
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011001,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011001/rep_02/raw_row.json,18,12,1.0,1.0,1.0,1.0,3.15031,27.913668,8.067563,33.814306,4,379,5770
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011001,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011001/rep_02/raw_row.json,18,9,1.0,1.0,1.0,1.0,4.4530815,18.11212075,10.117619,25.302395,4,381,5763
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011001,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011001/rep_03/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4246293999999997,31.9112788,7.16705,35.81266,5,413,7640
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011001,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011001/rep_03/raw_row.json,18,12,1.0,1.0,1.0,1.0,3.159176,27.638817000000003,8.011752,34.000478,4,379,5770
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011001,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011001/rep_03/raw_row.json,18,9,1.0,1.0,1.0,1.0,4.40812525,18.34763,10.06794,25.427248,4,381,5763
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011001,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011001/rep_04/raw_row.json,19,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4046874,32.397567800000004,7.159702,36.403922,5,413,7640
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011001,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011001/rep_04/raw_row.json,18,12,1.0,1.0,1.0,1.0,3.12167625,27.79785225,7.774572,35.381156,4,379,5770
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011001,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011001/rep_04/raw_row.json,18,9,1.0,1.0,1.0,1.0,4.42940525,18.3764495,10.236467,25.008629,4,381,5763
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011010,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011010/rep_00/raw_row.json,17,13,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,2.408815666666667,29.287515,7.312563,36.482465,6,461,17109
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011010,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011010/rep_00/raw_row.json,16,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.4772535,23.4516335,8.941598,34.12576,4,331,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011010,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011010/rep_00/raw_row.json,16,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.3026815,17.361843,9.218658,23.105316,4,340,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011010,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011010/rep_01/raw_row.json,17,13,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,2.4103806666666667,29.295649333333333,7.327827,36.501949,6,461,17109
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011010,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011010/rep_01/raw_row.json,16,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.39844025,23.683143,8.63395,34.081712,4,331,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011010,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011010/rep_01/raw_row.json,16,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.30915125,17.347516249999998,9.213301,23.118751,4,340,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011010,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011010/rep_02/raw_row.json,17,13,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,2.4086555,29.217773000000005,7.285621,36.522665,6,461,17109
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011010,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011010/rep_02/raw_row.json,16,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.4742490000000004,23.092156,8.812696,32.967746,4,331,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011010,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011010/rep_02/raw_row.json,16,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.43608275,16.8238095,9.476391,22.476912,4,340,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011010,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011010/rep_03/raw_row.json,17,13,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,2.4524195,28.5247935,7.340139,34.876722,6,461,17109
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011010,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011010/rep_03/raw_row.json,16,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.4301577500000002,23.5057915,8.732272,33.841426,4,331,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011010,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011010/rep_03/raw_row.json,16,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.37817675,17.01693325,9.342984,22.797855,4,340,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011010,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011010/rep_04/raw_row.json,17,13,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,2.392440833333333,29.3908915,7.224786,36.612162,6,461,17109
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011010,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011010/rep_04/raw_row.json,16,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.40013025,23.73257325,8.65474,34.286186,4,331,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011010,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011010/rep_04/raw_row.json,16,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.46002175,16.660376749999998,9.208999,23.12955,4,340,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011011,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011011/rep_00/raw_row.json,18,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.7064034,28.311210199999998,7.479572,34.226558,5,422,13701
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011011,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011011/rep_00/raw_row.json,16,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.41265775,23.58376625,8.652981,34.133019,4,331,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011011,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011011/rep_00/raw_row.json,16,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.40522725,16.871952,9.354467,22.769871,4,340,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011011,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011011/rep_01/raw_row.json,18,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.7007660000000002,28.3072992,7.428113,34.463665,5,422,13701
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011011,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011011/rep_01/raw_row.json,16,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.47126225,23.254936999999998,8.86126,33.338969,4,331,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011011,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011011/rep_01/raw_row.json,16,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.337633,17.1537105,9.224796,23.089942,4,340,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011011,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011011/rep_02/raw_row.json,18,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.6829754,29.1881062,7.660212,35.707188,5,422,13701
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011011,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011011/rep_02/raw_row.json,16,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.428692,23.477211750000002,8.71434,33.760095,4,331,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg3_sg1,011011,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg3_sg1/011011/rep_02/raw_row.json,16,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.3453515,17.225119499999998,9.352089,22.77566,4,340,10274
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg3_sg1,011011,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg3_sg1/011011/rep_03/raw_row.json,18,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.6125794,29.550392,7.318673,36.391823,5,422,13701
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg3_sg1,011011,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg3_sg1/011011/rep_03/raw_row.json,16,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.43841925,23.45596925,8.749363,33.852677,4,331,10274
